entry_ts,exit_ts,side,entry_price,exit_price,pnl,won,close_reason,ema9_ratio,ema21_ratio,ema50_ratio,ema200_ratio,rsi,stochrsi_k,stochrsi_d,macd_h_norm,adx,adx_dmp_norm,adx_dmn_norm,bb_pct,vol_ratio,atr_contracted,bull_engulf,bear_engulf,hammer,shooting_star,three_bull,three_bear,ms_bull,ms_bear,near_channel_top,near_channel_bot,hurst_acf1,bull_score,bear_score,net_score,regime_enc,htf_rsi,side_enc
2024-07-24 01:00:00,2024-07-24 03:30:00,SHORT,65876.25,66107.33,-1.97,0,STOP_LOSS,1.000180884505534,1.0005725281267017,1.00346617742716,1.012705706405001,47.42443295888788,13.063451027755116,31.06813449442489,0.06341438015449466,18.47485467581765,0.9884924770737574,0.9452949491014925,0.5,1.51855577532686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18072080588904846,29,59,30,0,46.7,-1
2024-07-24 08:45:00,2024-07-24 13:45:00,LONG,66440.58,66350.79,-0.76,0,STOP_LOSS,0.9960015438368393,0.9939388700941227,0.9935495022897773,1.0009924978516394,70.02929021122642,95.19984994296652,95.19984994296651,0.3510768310564656,21.515781180341737,1.4063480853685648,0.46892526289987413,0.5,1.3405437860645335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18385470282714017,66,43,23,0,49.8,1
2024-07-25 01:00:00,2024-07-25 14:30:00,SHORT,64567.82,64743.99,-1.53,0,STOP_LOSS,1.0114400738685145,1.0146602546635624,1.0192622172458188,1.0264764375206257,26.735894037738955,60.199038689105535,79.7780265287362,-0.0697489241275178,43.75764833373819,0.2155334990235583,1.0707989118334917,0.5,4.209709810978604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06120144832054367,39,59,20,0,33.0,-1
2024-07-26 00:00:00,2024-07-26 05:00:00,LONG,66061.71,66935.09,7.4,1,STOP_LOSS,0.9953879428450142,0.9913143770340347,0.9856111406331194,0.9890779568711165,71.05152383577217,68.53208589057319,66.02351824911838,0.07466326329324535,32.49080093589766,1.1002052968929845,0.3759082532220745,0.5,1.3655029108859273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13318679954127072,59,31,28,0,59.5,1
2024-07-26 12:30:00,2024-07-26 14:15:00,LONG,67127.73,67227.74,0.84,1,STOP_LOSS,1.0018567703271195,1.0009689595472735,0.9957711742014174,0.9832447089141888,49.51565529339605,27.2837359462287,33.7121138216631,-0.1900679759351998,40.91196939333904,0.5178745907290698,0.44176688370948614,0.5,2.271838989522951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07012004640965327,67,22,45,1,62.4,1
2024-07-26 19:45:00,2024-07-26 20:30:00,LONG,67987.39,67446.82,-4.47,0,STOP_LOSS,0.9963284546797684,0.9942862200931621,0.9905436985498899,0.9765271753773224,64.47166209911941,100.0,94.47373484176228,0.1921712131079945,21.90692636259321,1.4187325552350598,0.5307113848622821,0.5,1.739628425199689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03822297949545252,67,44,23,1,64.9,1
2024-07-29 00:00:00,2024-07-29 03:00:00,LONG,68601.96,69507.33,7.4,1,STOP_LOSS,0.9944501579961829,0.9930108560145968,0.991345605139833,0.9883045306878262,70.95231215060016,86.93777414683345,69.85082486010631,0.1729786733485879,20.512181650066267,1.9543838615957294,0.5182655077875934,0.5,3.971631693821966,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02309411596450682,67,18,49,1,67.8,1
2024-07-29 12:00:00,2024-07-29 13:30:00,LONG,69417.56,69342.61,-0.61,0,STOP_LOSS,1.0025978349359055,1.002014052936518,0.9980729067587109,0.9856187900346975,46.39893861801356,23.994724143169137,50.8505470045335,-0.1528097103417128,29.88499030159506,0.6920744499919225,0.6709451486153278,0.5,1.4634805556692565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.16889157248961947,67,23,44,1,52.7,1
2024-07-30 07:15:00,2024-07-30 10:00:00,LONG,66918.33,66488.17,-3.62,0,STOP_LOSS,0.9971474769189846,0.9964477020133696,1.0002914099475764,1.0122111109991154,56.894472316212926,99.99999999999999,91.43883426732005,0.291061778289641,24.762131500552165,1.0015375616761197,0.8659521749474269,0.5,1.3119968685118775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.011059054658080148,62,37,25,0,44.7,1
2024-07-30 12:15:00,2024-07-30 12:30:00,SHORT,66260.2,66802.8,-4.6,0,STOP_LOSS,1.0041714166148106,1.005400100392721,1.0078448664972677,1.0193709832272597,35.52020230813135,22.81335389479313,37.536000110845094,-0.1586717493180074,24.70863010029071,0.4097975923791779,1.1273379702065636,0.5,2.001243365253225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0020326876154343793,41,59,18,0,39.6,-1
2024-07-30 13:30:00,2024-07-30 16:30:00,SHORT,66496.5,66541.75,-0.38,0,STOP_LOSS,1.0016586750773881,1.0020535549168665,1.0039495655426682,1.0151068377779524,45.48501407194387,72.40188999651001,81.05707832509721,0.008652973250041768,25.169505860477262,0.40866040193179987,0.864554649807049,0.5,1.498425044236606,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053848844364820105,32,59,27,0,39.6,-1
2024-07-30 20:00:00,2024-07-31 06:00:00,SHORT,65702.66,66476.08,-6.6,0,STOP_LOSS,1.0018975709468738,1.0041533638625781,1.0083912572204106,1.0221907501807241,40.21678690213509,45.35834711614264,32.86944740687518,-0.012796133219538083,39.5220440909683,0.26418994947989644,0.7902065652495405,0.5000000000000059,2.4364033406166556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1841235659933951,40,59,19,0,40.4,-1
2024-07-31 10:30:00,2024-07-31 13:00:00,SHORT,66020.15,66335.84,-2.67,0,SENAL_ALCISTA,1.0024325093034538,1.0026828949819993,1.0025627040343814,1.010682190623165,43.06012239569832,2.799434488133548,15.31818599540819,-0.1695019098312869,19.14205312649765,0.6967968514745246,1.601733503980962,0.5,1.7044799918830655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17745513212351935,38,61,23,0,40.3,-1
2024-07-31 13:15:00,2024-07-31 14:15:00,LONG,66465.62,66129.03,-2.82,0,STOP_LOSS,0.9964732701215728,0.9958839471143321,0.9957343299854222,1.003019689517118,62.90443806952767,91.0735149946999,83.6952249856846,0.17789025097424765,21.807306642132904,0.937430996865967,0.8046359757860007,0.5,1.3678416085912337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10558039779529459,64,47,17,0,43.8,1
2024-07-31 19:15:00,2024-07-31 21:00:00,SHORT,65764.54,64961.21,6.79,1,STOP_LOSS,1.0082909128547868,1.0092703972638686,1.0086277880954586,1.0129709315060205,36.83902885859576,21.1894969080427,31.594116261146922,-0.21850760141024164,13.863012300863915,1.1167612683538102,2.2644800734830772,0.500000000000006,1.745620295084332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.0655828588249311,45,61,16,0,35.2,-1
2024-08-01 02:00:00,2024-08-01 07:00:00,SHORT,64194.96,64438.27,-2.12,0,STOP_LOSS,1.004193996245424,1.0084209883963915,1.016370811280319,1.0308165458114704,28.814190410882098,0.0,9.710128521704172,-0.0006435511937244724,35.09300241304414,0.28994992430188965,0.9175945962722675,0.5,2.5869296713445027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.034810067673232456,39,62,23,0,28.0,-1
2024-08-01 14:00:00,2024-08-01 16:00:00,SHORT,64631.88,63054.5,13.61,1,STOP_LOSS,1.0009799853225516,0.9999141671562712,0.9997777501234579,1.013449352040629,51.39553063599488,24.53360626301548,28.053828663175025,-0.03107365051291706,16.106950688635326,1.1915952281190825,1.3403283769347056,0.5,1.4877087931297583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.056315287478032584,37,62,25,0,27.8,-1
2024-08-02 02:15:00,2024-08-02 10:45:00,SHORT,63971.47,64755.4,-6.89,0,STOP_LOSS,1.0108708627843108,1.0114528778484342,1.0076605584467508,1.0157905919007995,36.94379582119589,0.0,3.5192173409186873,-0.5047582175134661,27.81150936149256,0.6904465392774979,1.2379320051348763,0.5,1.8279674218857458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07430444358899817,29,61,32,0,43.6,-1
2024-08-02 15:15:00,2024-08-03 01:15:00,SHORT,62854.3,61189.67,14.84,1,STOP_LOSS,1.0148342250779223,1.0217030990883864,1.0241975296012085,1.030091800651386,32.32327745513314,3.4418191626666013,5.774836401238632,-0.5051564458590448,22.52661421847817,0.45707502667175964,1.6628621454374994,0.5,1.416176052455307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0916241764530891,41,61,20,0,38.7,-1
2024-08-05 00:00:00,2024-08-05 01:30:00,SHORT,57475.91,55168.1,22.7,1,STOP_LOSS,1.0151905689930298,1.0202760131738566,1.0288889294434664,1.0559932034625068,31.64848539867092,4.99074401548688,12.011758545019173,-0.20344226341559252,30.148782331711946,0.33310323846001527,1.091261080052888,0.5,1.6214188825066629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.02675831407947392,20,67,47,-1,17.9,-1
2024-08-05 06:00:00,2024-08-05 07:15:00,SHORT,51607.45,52755.83,-12.76,0,STOP_LOSS,1.0288489912423227,1.0487441360041438,1.083767328383464,1.1489744071247556,26.088728767911018,32.945648764402954,49.66791814715844,-0.06746273401089109,67.25814777983808,0.07040944580474419,0.5434956494782193,0.5,2.3117802487996553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.0246461219359181,29,67,38,-1,16.3,-1
2024-08-05 12:15:00,2024-08-05 13:45:00,SHORT,50158.63,51950.39,-20.32,0,STOP_LOSS,1.019210192191958,1.0318262640990987,1.0617185848607504,1.1489904578269796,33.04465128505839,24.960744422241604,30.8365081313806,-0.08188848159141712,48.48852608513448,0.2212369525646587,0.6109098192356501,0.5,1.4264582174962717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020698063074625867,18,67,49,-1,31.0,-1
2024-08-05 19:30:00,2024-08-05 22:15:00,SHORT,53028.48,54921.21,-20.05,0,STOP_LOSS,1.0089691484733465,1.0099079013125707,1.0081436670209267,1.0666750177388655,45.99757192237026,10.501834832670813,5.723607004809679,-0.31030216173075753,28.51774027059325,0.5952275296862755,0.7154071884849434,0.5,0.7327244273332174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009805558970943127,26,67,41,-1,29.3,-1
2024-08-06 08:30:00,2024-08-06 14:00:00,SHORT,54935.75,56152.14,-12.28,0,STOP_LOSS,1.0111912448902245,1.011777919657827,1.0054107725400616,1.0204708806630947,38.83519593382321,10.828423935625548,39.598280534036206,-0.2389396990258014,13.42969332260828,1.2455545575554512,2.2152223315867245,0.5,1.5400028887449102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.07147663577298338,24,72,48,-1,38.4,-1
2024-08-06 22:15:00,2024-08-07 01:45:00,SHORT,56042.82,56965.51,-9.06,0,STOP_LOSS,1.0067556559181838,1.0070740207022209,1.0020169052301,1.0001783064503194,43.66152280841497,37.66295641229085,35.08154727398423,-0.1760945189363567,17.369604836682715,0.8456015147099315,1.2162242908249525,0.5,1.9147494840628925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.034669211790574715,42,72,30,-1,42.4,-1
2024-08-07 14:00:00,2024-08-07 20:15:00,SHORT,56716.57,55125.71,15.35,1,STOP_LOSS,1.005378778878169,1.0065059170897592,1.004223424134537,0.9952805278373926,39.19611866748261,8.607634911964709,22.307917194831376,-0.1893989251331116,21.497969102427202,0.8991425671064397,0.9238215188935662,0.5,1.735983747080002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.1406920990396533,35,66,31,-1,43.1,-1
2024-08-08 07:45:00,2024-08-08 12:30:00,SHORT,57200.93,58052.76,-8.23,0,STOP_LOSS,0.9998941279224867,0.9964986422170524,0.9894098447260907,0.9844644646391434,58.54469244458412,73.90111290861165,85.13878551789938,-0.10933168716733675,26.579148599377437,0.9108880716986305,0.536950282364526,0.5,1.27403092702697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15071926071850303,44,66,22,-1,49.9,-1
2024-08-09 22:15:00,2024-08-10 01:15:00,LONG,60869.51,60635.79,-2.11,0,SENAL_BAJISTA,0.9944808771313999,0.9934090664974047,0.993242929633305,0.9762864233760403,57.35170690760515,64.1090725884204,43.96018464618611,0.05735712844205458,15.193162399978009,1.4288941565889313,1.0902025648550735,0.5,1.4686173198563428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.07753021615501218,62,29,33,0,59.8,1
2024-08-12 05:15:00,2024-08-12 07:30:00,SHORT,58618.56,58684.79,-0.62,0,STOP_LOSS,0.9991015988738376,1.0000652117633413,1.0066365914299895,1.0219047052272523,47.69958045349736,89.61331437305725,86.38432816248414,0.1807665923796951,19.63326917739542,0.8252519821282288,1.0049871204438012,0.5,1.2687823604154154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09969260673941958,19,67,48,-1,43.1,-1
2024-08-12 09:30:00,2024-08-12 10:45:00,SHORT,58372.51,58970.94,-5.63,0,STOP_LOSS,1.0015933139451738,1.0023552877286173,1.0064603985197484,1.0224145335824124,45.4847432753591,49.49225745879938,51.02905776266336,-0.009524991193856282,17.517835744404305,0.8601880151221599,1.4160119128042608,0.5,0.6832428741528637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1339179729577874,28,67,39,-1,51.5,-1
2024-08-12 20:45:00,2024-08-13 00:45:00,SHORT,58846.45,59792.37,-8.79,0,STOP_LOSS,1.004386451288313,1.006663682181299,1.0068391876726563,1.012292823345208,42.92290260455988,67.01240703401007,68.60732554273383,-0.09168320099326129,18.097552588100044,0.8480686550059975,1.5527468513335705,0.5,1.3482947807888268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.007983195264735883,32,67,35,-1,48.3,-1
2024-08-13 03:15:00,2024-08-13 14:00:00,SHORT,59247.76,59564.96,-2.91,0,STOP_LOSS,1.0028045483973047,1.002665924696229,1.0014637301104743,1.004568232148804,46.40935112871747,6.252945348755084,6.072779041865399,-0.12001388580003047,19.11903368458885,0.7889211437885619,1.1367407793782638,0.5,1.4382632556655437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053748920894129804,27,61,34,-1,46.5,-1
2024-08-13 23:15:00,2024-08-14 12:30:00,LONG,60491.1,61237.59,6.7,1,STOP_LOSS,1.0022861633671913,1.0022306227075353,0.9965281142170171,0.9874136446691284,47.69634661942986,0.0,2.2971378378139256,-0.3151564727992199,15.122417216802338,1.3023057601812629,1.6059646682597115,0.5,1.226161624161795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.07497072468762764,59,34,25,0,56.4,1
2024-08-15 00:15:00,2024-08-15 08:45:00,SHORT,58895.9,58376.0,4.81,1,STOP_LOSS,0.999559258114055,1.0011515787699778,1.0075086375555427,1.0158269010294527,45.588486447576265,55.39116321444001,44.58377210073871,0.10580047762637174,37.61753167364833,0.28921442995995295,0.659851768457029,0.5,1.2515842486415087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10498074431730436,31,59,28,-1,41.5,-1
2024-08-15 18:00:00,2024-08-15 21:45:00,SHORT,57911.1,57626.64,2.69,1,STOP_LOSS,1.019819056263514,1.0216306474927583,1.0188608938390324,1.0238705183358747,27.479384541903222,4.035302600953606,4.035302600953606,-0.4770732343058503,37.7329718001836,0.43278322645399825,0.969595844302876,0.5,2.50501092635871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10106283784150571,29,67,38,-1,37.8,-1
2024-08-16 09:00:00,2024-08-16 13:15:00,SHORT,58425.05,58552.63,-1.2,0,STOP_LOSS,0.9998610320409353,0.9978718692686556,0.995336831510854,1.003780038982085,57.536235313495325,13.26240796087262,16.902946705262746,-0.09011305202499666,26.064520764005515,0.827752728545391,0.671656600262506,0.5,1.437930088457264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12919906865404646,36,63,27,-1,46.3,-1
2024-08-16 14:15:00,2024-08-16 17:30:00,SHORT,58157.34,58770.34,-5.77,0,STOP_LOSS,1.0014015238395935,1.0019724340112266,1.0013136875825202,1.007320805330086,47.01650654810198,63.839864813288294,77.30749580477224,-0.04333901781760796,18.54255673014619,1.0250632373917923,1.3499600504932983,0.5,0.6138131949660218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19765274332630953,8,67,59,-1,44.4,-1
2024-08-19 00:15:00,2024-08-19 13:00:00,SHORT,58434.58,58577.41,-1.33,0,STOP_LOSS,1.0078084121896156,1.0134347775115893,1.017827140652575,1.0167902649006764,23.25749059285287,17.76251284846608,9.148223099645925,-0.4777717658194055,42.48332792577443,0.1001618238680416,0.9095979296011556,0.5,1.498384202370712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1268141960962316,28,67,39,0,46.1,-1
2024-08-20 00:00:00,2024-08-20 11:00:00,LONG,59398.31,60607.67,11.09,1,STOP_LOSS,0.9980275860707039,0.9957165440439246,0.9923442166035868,0.9932081187711687,61.43701668447014,79.7514703916961,68.97278263379283,0.07555644178650281,43.78132225291968,0.6677147544077169,0.1381273177451804,0.5,1.4620502522293557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.18407993960355282,59,32,27,0,62.0,1
2024-08-21 06:00:00,2024-08-21 09:00:00,LONG,59517.61,59335.41,-1.68,0,STOP_LOSS,0.9976830896354457,0.9968706329435878,0.9976809105290986,0.9998239114247618,59.94753596593864,65.01935418134133,56.95585151202126,0.12724822232031605,9.832858863730314,2.318043719157456,1.6945358510609096,0.5,1.455886978458828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19310838835073338,58,26,32,0,52.5,1
2024-08-21 12:45:00,2024-08-21 13:00:00,LONG,59509.76,59470.7,-0.36,0,SENAL_BAJISTA,0.998694217442213,0.9984088137561795,0.9984394415109443,0.9997328430913323,54.893257887609806,94.35974501558117,81.44855585734769,0.08984770433075086,14.042657437339292,1.473402582665671,1.2586820885814227,0.5,0.6178589211248736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22422002101642333,59,42,17,0,51.1,1
2024-08-21 13:45:00,2024-08-21 21:00:00,LONG,59929.48,60977.18,9.58,1,STOP_LOSS,0.9924093349050578,0.9917821339338272,0.9915943541864564,0.9927174282605221,62.67871191144995,50.69520790313224,52.55941350322539,0.08837378656944732,14.121263553719144,1.7766219905708733,1.671927680349103,0.5,1.7760814197213137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036980991988050514,59,39,20,0,51.1,1
2024-08-22 04:45:00,2024-08-22 13:00:00,LONG,60832.21,60782.19,-0.45,0,STOP_LOSS,0.9967763888221732,0.9978430068978139,0.9964095591623215,0.9865415457851048,53.99243992380654,91.73082541694492,79.62817751063564,0.03599034833438471,28.958227859406325,0.7145946193180813,0.9232958177221692,0.5,1.3481208415709256,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.26314239736885975,61,35,26,0,57.9,1
2024-08-23 05:00:00,2024-08-23 09:45:00,LONG,60900.71,61016.15,1.04,1,STOP_LOSS,0.9970150006131514,0.9962663745121376,0.9955372753293853,0.9919535496439577,63.44182555609983,58.03796458340154,45.54302354096427,0.05263029011802927,17.429232148909964,1.892773833416907,0.7576243274834998,0.5,1.330690891196593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21707490712189903,59,29,30,0,57.5,1
2024-08-23 13:45:00,2024-08-23 14:30:00,LONG,61122.57,61654.61,4.8,1,STOP_LOSS,0.9982228873853423,0.9979588045610733,0.9967696633579008,0.99134155670899,55.58711122295769,76.17577715781563,76.55923673998973,0.04759260082395489,22.77394283970506,0.9109245889687555,0.7140219369221386,0.5,1.2555703626016022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.21673535127769383,59,29,30,0,59.7,1
2024-08-23 21:15:00,2024-08-24 01:30:00,LONG,64266.94,63636.94,-5.42,0,STOP_LOSS,0.9905953543165399,0.9820375338747415,0.9692497854287193,0.9511282212652797,82.3663020510674,58.027077962474856,61.80906056153981,0.07426290476570498,56.501637875838405,0.7996382052770494,0.08827529594403724,0.5,2.2211250557900737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.024150779420270864,59,41,18,0,71.0,1
2024-08-27 13:30:00,2024-08-27 18:30:00,SHORT,62191.42,62118.92,0.64,1,STOP_LOSS,1.0027890098164225,1.0047567212963462,1.0084854971169321,1.017261534848707,35.997167128160385,68.04466044890617,71.91941991121126,-0.0058456885662019195,32.284791305653314,0.2707713689102882,0.7314261288402353,0.5,1.7575808134228137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.15324758937138533,40,62,22,-1,37.0,-1
2024-08-27 21:15:00,2024-08-27 22:15:00,SHORT,61423.91,58919.6,22.49,1,STOP_LOSS,1.0061949817936826,1.0078133924485775,1.0114413686274986,1.0240032435151263,32.50265240512189,8.876064051403922,26.55076735316185,-0.14893128869315833,30.69434745552656,0.2738520338746769,1.195402129002106,0.5,1.5437031002586663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.10815390642114799,24,62,38,-1,26.2,-1
2024-08-28 07:30:00,2024-08-28 08:15:00,SHORT,58844.09,59100.96,-2.44,0,STOP_LOSS,1.0048573599433024,1.0076516965361209,1.0170587164564793,1.048522030887667,31.119773514928433,2.497638040059998,7.221349970022867,-0.03651607673575128,34.78996021494989,0.34808238164517724,0.9161565726186655,0.5,1.3158734381234205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.014708828709578025,20,67,47,-1,24.5,-1
2024-08-28 15:15:00,2024-08-28 16:45:00,SHORT,58734.94,59183.93,-4.27,0,STOP_LOSS,1.0090824137271246,1.0128302836388798,1.0155722168230157,1.0408363476383666,32.59094620875693,0.0345994152829159,4.028505398933301,-0.4226965225998692,33.566754883069194,0.2561613308761637,1.1055933591410976,0.5,2.1571612606241355,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006389690022201071,28,67,39,-1,32.8,-1
2024-08-28 19:00:00,2024-08-29 11:00:00,SHORT,59392.46,59828.0,-4.08,0,STOP_LOSS,0.9949327322657612,0.9952211987707555,0.9989834151793431,1.0241302105800618,53.937452509408544,91.64912482884658,90.28258334348995,0.19657315180725038,31.135161646350152,0.8005829877118763,0.6775546155134785,0.5,1.3298092195582891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.02342275570373861,30,67,37,-1,32.5,-1
2024-08-29 18:00:00,2024-08-30 07:00:00,SHORT,59998.77,59423.89,5.32,1,STOP_LOSS,1.0070162953170372,1.0073397420594772,1.0027064504144014,1.0035912170479446,40.762077057251744,21.17680132377629,21.10111560164017,-0.35243179240692685,30.634009681521714,0.572597259154163,0.8690727758833806,0.5,1.3718073699341504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.16602487816294775,39,67,28,-1,39.6,-1
2024-08-30 13:30:00,2024-08-30 15:00:00,SHORT,59462.42,58598.52,8.1,1,STOP_LOSS,1.0011024857158903,1.0004714860691775,0.9994813683989394,1.0045954487244382,49.77508709818969,31.69245551451481,41.61324470259086,-0.07388184513158534,21.975741331676705,1.121886291323175,0.5932997388625554,0.5,2.2089515450494854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09727601256375519,28,67,39,-1,34.6,-1
2024-09-02 02:00:00,2024-09-02 08:15:00,SHORT,57558.22,58157.93,-5.84,0,STOP_LOSS,0.9982678111000055,1.0009222113964402,1.0053426694176728,1.0158028309697806,45.748130031215716,89.42733178623041,76.17336110470144,0.071262312783744,18.595812366684417,1.107077942334882,0.9892747188289758,0.5,1.2128449937647696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0851165205265206,35,65,30,-1,37.3,-1
2024-09-03 06:00:00,2024-09-03 10:15:00,SHORT,58966.22,59175.07,-1.98,0,STOP_LOSS,1.0031363096573405,1.0035759970818783,1.001019687764695,0.9941006953778273,42.00770506401931,13.59074397325683,17.186605611811643,-0.22716750836157978,18.682013822165455,0.8708046391529654,1.4593912212070246,0.5,1.3178680737623596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08907701261550899,45,64,19,-1,52.2,-1
2024-09-03 13:30:00,2024-09-03 15:00:00,SHORT,58635.81,57978.1,6.25,1,STOP_LOSS,1.007003304103418,1.0071011020892902,1.0066451719133225,1.0014400531067733,35.78084779806386,44.29763360405821,65.9835920361,-0.08240304308268988,19.46063533014958,0.9051729038607584,1.8171616174732843,0.5,3.1636427335193757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12758037329405503,32,67,35,-1,39.2,-1
2024-09-03 19:30:00,2024-09-04 01:30:00,SHORT,57945.75,56799.76,11.07,1,STOP_LOSS,1.0000428814171953,1.0012234157883813,1.0064801035444155,1.0102741886410984,45.8026099084328,84.58842043640553,89.0287030024801,0.2911798575626806,22.92332532063239,0.9156615252890681,0.9275820735031708,0.5,1.2452423485613198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0735215485492566,17,67,50,-1,42.8,-1
2024-09-04 07:30:00,2024-09-04 14:30:00,SHORT,56846.58,57090.0,-2.41,0,STOP_LOSS,0.9945181766329483,0.9962334924954059,1.0038042673121477,1.0199254764005774,53.520127884907225,99.99999999999999,85.90812848686231,0.2845025866203686,47.34085018287079,0.3776556869309099,0.5281707373938049,0.5,1.283665601878846,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0947579461835415,41,67,26,-1,34.3,-1
2024-09-05 02:00:00,2024-09-05 10:30:00,SHORT,57779.19,56797.98,9.56,1,STOP_LOSS,1.0041336759315804,1.0042031363742225,1.0007885027501724,1.0000087969656304,42.34623546317653,16.497657777263413,21.4174814952828,-0.2176033925730959,31.607238200376834,0.7221691894562279,0.7198427170675555,0.5,1.261250700180383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1368357700124879,33,66,33,-1,41.3,-1
